CHROMATOGRAM,
GC27_1.raw,
Data points: 42010,
Time,Intensity
62.181667,7396
62.183333,7395
62.185,7395
62.186667,7396
62.188333,7395
62.19,7396
62.191667,7397
62.193333,7397
62.195,7396
62.196667,7391
62.198333,7388
62.2,7389
62.201667,7391
62.203333,7395
62.205,7396
62.206667,7397
62.208333,7400
62.21,7399
62.211667,7396
62.213333,7391
62.215,7387
62.216667,7386
62.218333,7385
62.22,7386
62.221667,7388
62.223333,7393
62.225,7398
62.226667,7401
62.228333,7404
62.23,7407
62.231667,7407
62.233333,7408
62.235,7407
62.236667,7406
62.238333,7406
62.24,7405
62.241667,7402
62.243333,7399
62.245,7398
62.246667,7400
62.248333,7400
62.25,7401
62.251667,7401
62.253333,7403
62.255,7404
62.256667,7401
62.258333,7399
62.26,7397
62.261667,7395
62.263333,7394
62.265,7391
62.266667,7389
62.268333,7387
62.27,7389
62.271667,7388
62.273333,7388
62.275,7390
62.276667,7392
62.278333,7392
62.28,7393
62.281667,7390
62.283333,7387
62.285,7383
62.286667,7382
62.288333,7378
62.29,7376
62.291667,7375
62.293333,7376
62.295,7377
62.296667,7379
62.298333,7384
62.3,7388
62.301667,7391
62.303333,7392
62.305,7392
62.306667,7390
62.308333,7384
62.31,7381
62.311667,7376
62.313333,7376
62.315,7378
62.316667,7378
62.318333,7377
62.32,7379
62.321667,7381
62.323333,7382
62.325,7379
62.326667,7376
62.328333,7374
62.33,7371
62.331667,7368
62.333333,7366
62.335,7363
62.336667,7362
62.338333,7363
62.34,7362
62.341667,7358
62.343333,7356
62.345,7355
62.346667,7352
62.348333,7350
62.35,7348
62.351667,7344
62.353333,7341
62.355,7340
62.356667,7336
62.358333,7332
62.36,7330
62.361667,7328
62.363333,7325
62.365,7324
62.366667,7321
62.368333,7318
62.37,7317
62.371667,7318
62.373333,7319
62.375,7317
62.376667,7318
62.378333,7318
62.38,7317
62.381667,7315
62.383333,7314
62.385,7312
62.386667,7312
62.388333,7312
62.39,7310
62.391667,7309
62.393333,7310
62.395,7309
62.396667,7310
62.398333,7307
62.4,7304
62.401667,7300
62.403333,7296
62.405,7292
62.406667,7289
62.408333,7290
62.41,7292
62.411667,7295
62.413333,7298
62.415,7298
62.416667,7296
62.418333,7293
62.42,7289
62.421667,7285
62.423333,7284
62.425,7283
62.426667,7286
62.428333,7288
62.43,7288
62.431667,7288
62.433333,7288
62.435,7285
62.436667,7281
62.438333,7280
62.44,7276
62.441667,7275
62.443333,7275
62.445,7277
62.446667,7277
62.448333,7278
62.45,7281
62.451667,7282
62.453333,7281
62.455,7283
62.456667,7278
62.458333,7279
62.46,7277
62.461667,7279
62.463333,7279
62.465,7278
62.466667,7280
62.468333,7281
62.47,7280
62.471667,7281
62.473333,7281
62.475,7286
62.476667,7288
62.478333,7292
62.48,7293
62.481667,7294
62.483333,7296
62.485,7294
62.486667,7293
62.488333,7294
62.49,7295
62.491667,7295
62.493333,7294
62.495,7293
62.496667,7292
62.498333,7294
62.5,7294
62.501667,7293
62.503333,7293
62.505,7294
62.506667,7292
62.508333,7290
62.51,7290
62.511667,7291
62.513333,7295
62.515,7296
62.516667,7296
62.518333,7296
62.52,7295
62.521667,7294
62.523333,7290
62.525,7289
62.526667,7293
62.528333,7297
62.53,7303
62.531667,7305
62.533333,7307
62.535,7309
62.536667,7310
62.538333,7314
62.54,7316
62.541667,7318
62.543333,7322
62.545,7324
62.546667,7326
62.548333,7325
62.55,7324
62.551667,7326
62.553333,7326
62.555,7328
62.556667,7327
62.558333,7327
62.56,7327
62.561667,7325
62.563333,7325
62.565,7323
62.566667,7321
62.568333,7318
62.57,7315
62.571667,7313
62.573333,7312
62.575,7312
62.576667,7314
62.578333,7317
62.58,7320
62.581667,7322
62.583333,7323
62.585,7322
62.586667,7321
62.588333,7322
62.59,7322
62.591667,7320
62.593333,7321
62.595,7322
62.596667,7321
62.598333,7320
62.6,7319
62.601667,7315
62.603333,7312
62.605,7310
62.606667,7309
62.608333,7308
62.61,7311
62.611667,7315
62.613333,7316
62.615,7316
62.616667,7315
62.618333,7313
62.62,7310
62.621667,7305
62.623333,7302
62.625,7299
62.626667,7298
62.628333,7296
62.63,7293
62.631667,7291
62.633333,7291
62.635,7293
62.636667,7293
62.638333,7293
62.64,7296
62.641667,7297
62.643333,7298
62.645,7300
62.646667,7300
62.648333,7300
62.65,7301
62.651667,7301
62.653333,7301
62.655,7302
62.656667,7300
62.658333,7295
62.66,7289
62.661667,7282
62.663333,7275
62.665,7271
62.666667,7269
62.668333,7267
62.67,7267
62.671667,7271
62.673333,7272
62.675,7273
62.676667,7274
62.678333,7273
62.68,7274
62.681667,7276
62.683333,7274
62.685,7270
62.686667,7267
62.688333,7266
62.69,7264
62.691667,7265
62.693333,7265
62.695,7267
62.696667,7273
62.698333,7277
62.7,7278
62.701667,7279
62.703333,7278
62.705,7279
62.706667,7278
62.708333,7277
62.71,7276
62.711667,7276
62.713333,7278
62.715,7277
62.716667,7275
62.718333,7275
62.72,7273
62.721667,7273
62.723333,7271
62.725,7269
62.726667,7265
62.728333,7263
62.73,7263
62.731667,7262
62.733333,7262
62.735,7265
62.736667,7266
62.738333,7267
62.74,7269
62.741667,7270
62.743333,7267
62.745,7266
62.746667,7266
62.748333,7264
62.75,7264
62.751667,7264
62.753333,7264
62.755,7263
62.756667,7262
62.758333,7259
62.76,7258
62.761667,7259
62.763333,7259
62.765,7259
62.766667,7261
62.768333,7263
62.77,7266
62.771667,7267
62.773333,7267
62.775,7269
62.776667,7273
62.778333,7276
62.78,7277
62.781667,7278
62.783333,7278
62.785,7278
62.786667,7278
62.788333,7276
62.79,7276
62.791667,7276
62.793333,7276
62.795,7276
62.796667,7273
62.798333,7272
62.8,7272
62.801667,7272
62.803333,7272
62.805,7273
62.806667,7275
62.808333,7278
62.81,7280
62.811667,7282
62.813333,7281
62.815,7281
62.816667,7283
62.818333,7284
62.82,7288
62.821667,7292
62.823333,7295
62.825,7296
62.826667,7297
62.828333,7299
62.83,7296
62.831667,7300
62.833333,7302
62.835,7305
62.836667,7311
62.838333,7313
62.84,7315
62.841667,7314
62.843333,7316
62.845,7316
62.846667,7317
62.848333,7323
62.85,7325
62.851667,7328
62.853333,7331
62.855,7330
62.856667,7331
62.858333,7333
62.86,7335
62.861667,7335
62.863333,7336
62.865,7338
62.866667,7340
62.868333,7342
62.87,7343
62.871667,7341
62.873333,7341
62.875,7341
62.876667,7339
62.878333,7340
62.88,7341
62.881667,7345
62.883333,7350
62.885,7355
62.886667,7360
62.888333,7366
62.89,7369
62.891667,7370
62.893333,7371
62.895,7372
62.896667,7373
62.898333,7372
62.9,7372
62.901667,7372
62.903333,7377
62.905,7382
62.906667,7387
62.908333,7390
62.91,7395
62.911667,7398
62.913333,7399
62.915,7399
62.916667,7400
62.918333,7402
62.92,7405
62.921667,7405
62.923333,7405
62.925,7406
62.926667,7407
62.928333,7406
62.93,7403
62.931667,7402
62.933333,7403
62.935,7405
62.936667,7406
62.938333,7405
62.94,7405
62.941667,7406
62.943333,7406
62.945,7405
62.946667,7403
62.948333,7404
62.95,7406
62.951667,7409
62.953333,7410
62.955,7411
62.956667,7413
62.958333,7413
62.96,7412
62.961667,7410
62.963333,7407
62.965,7404
62.966667,7404
62.968333,7404
62.97,7403
62.971667,7404
62.973333,7405
62.975,7406
62.976667,7405
62.978333,7404
62.98,7401
62.981667,7397
62.983333,7395
62.985,7392
62.986667,7393
62.988333,7397
62.99,7402
62.991667,7408
62.993333,7412
62.995,7415
62.996667,7415
62.998333,7413
63,7410
63.001667,7405
63.003333,7402
63.005,7401
63.006667,7400
63.008333,7399
63.01,7399
63.011667,7400
63.013333,7400
63.015,7400
63.016667,7401
63.018333,7400
63.02,7401
63.021667,7402
63.023333,7400
63.025,7399
63.026667,7398
63.028333,7395
63.03,7392
63.031667,7390
63.033333,7389
63.035,7388
63.036667,7389
63.038333,7393
63.04,7393
63.041667,7393
63.043333,7392
63.045,7390
63.046667,7387
63.048333,7387
63.05,7386
63.051667,7386
63.053333,7388
63.055,7389
63.056667,7388
63.058333,7386
63.06,7381
63.061667,7376
63.063333,7370
63.065,7366
63.066667,7364
63.068333,7365
63.07,7368
63.071667,7369
63.073333,7370
63.075,7372
63.076667,7374
63.078333,7372
63.08,7367
63.081667,7364
63.083333,7362
63.085,7361
63.086667,7362
63.088333,7360
63.09,7356
63.091667,7356
63.093333,7354
63.095,7350
63.096667,7346
63.098333,7343
63.1,7340
63.101667,7340
63.103333,7339
63.105,7337
63.106667,7335
63.108333,7333
63.11,7329
63.111667,7328
63.113333,7327
63.115,7325
63.116667,7322
63.118333,7321
63.12,7319
63.121667,7319
63.123333,7318
63.125,7318
63.126667,7319
63.128333,7319
63.13,7317
63.131667,7315
63.133333,7314
63.135,7310
63.136667,7309
63.138333,7308
63.14,7306
63.141667,7308
63.143333,7307
63.145,7304
63.146667,7302
63.148333,7303
63.15,7303
63.151667,7302
63.153333,7305
63.155,7307
63.156667,7307
63.158333,7304
63.16,7303
63.161667,7303
63.163333,7301
63.165,7299
63.166667,7299
63.168333,7299
63.17,7301
63.171667,7303
63.173333,7302
63.175,7301
63.176667,7302
63.178333,7300
63.18,7298
63.181667,7297
63.183333,7298
63.185,7299
63.186667,7301
63.188333,7303
63.19,7305
63.191667,7306
63.193333,7304
63.195,7302
63.196667,7301
63.198333,7298
63.2,7296
63.201667,7295
63.203333,7292
63.205,7289
63.206667,7287
63.208333,7285
63.21,7283
63.211667,7282
63.213333,7283
63.215,7283
63.216667,7287
63.218333,7291
63.22,7293
63.221667,7295
63.223333,7298
63.225,7298
63.226667,7297
63.228333,7296
63.23,7296
63.231667,7296
63.233333,7298
63.235,7299
63.236667,7298
63.238333,7300
63.24,7302
63.241667,7301
63.243333,7303
63.245,7304
63.246667,7304
63.248333,7305
63.25,7302
63.251667,7299
63.253333,7296
63.255,7294
63.256667,7292
63.258333,7291
63.26,7293
63.261667,7295
63.263333,7298
63.265,7302
63.266667,7305
63.268333,7309
63.27,7311
63.271667,7309
63.273333,7308
63.275,7307
63.276667,7303
63.278333,7298
63.28,7293
63.281667,7292
63.283333,7292
63.285,7291
63.286667,7291
63.288333,7291
63.29,7296
63.291667,7300
63.293333,7303
63.295,7303
63.296667,7305
63.298333,7305
63.3,7307
63.301667,7305
63.303333,7304
63.305,7302
63.306667,7302
63.308333,7301
63.31,7300
63.311667,7297
63.313333,7298
63.315,7298
63.316667,7300
63.318333,7303
63.32,7307
63.321667,7310
63.323333,7310
63.325,7310
63.326667,7311
63.328333,7311
63.33,7312
63.331667,7312
63.333333,7312
63.335,7313
63.336667,7314
63.338333,7314
63.34,7314
63.341667,7314
63.343333,7314
63.345,7314
63.346667,7315
63.348333,7316
63.35,7316
63.351667,7319
63.353333,7321
63.355,7326
63.356667,7331
63.358333,7337
63.36,7342
63.361667,7349
63.363333,7353
63.365,7354
63.366667,7353
63.368333,7352
63.37,7352
63.371667,7352
63.373333,7353
63.375,7355
63.376667,7358
63.378333,7362
63.38,7365
63.381667,7369
63.383333,7371
63.385,7374
63.386667,7380
63.388333,7384
63.39,7391
63.391667,7397
63.393333,7402
63.395,7406
63.396667,7410
63.398333,7411
63.4,7412
63.401667,7412
63.403333,7413
63.405,7413
63.406667,7417
63.408333,7420
63.41,7424
63.411667,7428
63.413333,7435
63.415,7440
63.416667,7445
63.418333,7447
63.42,7448
63.421667,7452
63.423333,7454
63.425,7459
63.426667,7463
63.428333,7468
63.43,7473
63.431667,7481
63.433333,7484
63.435,7487
63.436667,7489
63.438333,7492
63.44,7494
63.441667,7493
63.443333,7493
63.445,7496
63.446667,7498
63.448333,7505
63.45,7509
63.451667,7515
63.453333,7520
63.455,7527
63.456667,7530
63.458333,7532
63.46,7532
63.461667,7535
63.463333,7534
63.465,7534
63.466667,7532
63.468333,7531
63.47,7533
63.471667,7537
63.473333,7539
63.475,7544
63.476667,7546
63.478333,7549
63.48,7550
63.481667,7548
63.483333,7547
63.485,7549
63.486667,7554
63.488333,7557
63.49,7561
63.491667,7565
63.493333,7566
63.495,7566
63.496667,7564
63.498333,7560
63.5,7562
63.501667,7564
63.503333,7566
63.505,7566
63.506667,7567
63.508333,7564
63.51,7559
63.511667,7554
63.513333,7550
63.515,7551
63.516667,7555
63.518333,7559
63.52,7561
63.521667,7564
63.523333,7564
63.525,7558
63.526667,7553
63.528333,7548
63.53,7545
63.531667,7547
63.533333,7551
63.535,7557
63.536667,7564
63.538333,7569
63.54,7573
63.541667,7575
63.543333,7576
63.545,7575
63.546667,7575
63.548333,7574
63.55,7572
63.551667,7569
63.553333,7562
63.555,7555
63.556667,7549
63.558333,7539
63.56,7530
63.561667,7524
63.563333,7519
63.565,7513
63.566667,7506
63.568333,7502
63.57,7498
63.571667,7496
63.573333,7492
63.575,7485
63.576667,7479
63.578333,7474
63.58,7468
63.581667,7462
63.583333,7454
63.585,7451
63.586667,7446
63.588333,7442
63.59,7437
63.591667,7426
63.593333,7417
63.595,7410
63.596667,7402
63.598333,7399
63.6,7396
63.601667,7397
63.603333,7395
63.605,7398
63.606667,7396
63.608333,7391
63.61,7385
63.611667,7375
63.613333,7365
63.615,7358
63.616667,7351
63.618333,7345
63.62,7336
63.621667,7332
63.623333,7328
63.625,7322
63.626667,7318
63.628333,7312
63.63,7310
63.631667,7307
63.633333,7304
63.635,7299
63.636667,7293
63.638333,7288
63.64,7281
63.641667,7274
63.643333,7268
63.645,7265
63.646667,7265
63.648333,7263
63.65,7263
63.651667,7261
63.653333,7261
63.655,7258
63.656667,7255
63.658333,7250
63.66,7247
63.661667,7248
63.663333,7248
63.665,7249
63.666667,7246
63.668333,7245
63.67,7243
63.671667,7241
63.673333,7238
63.675,7234
63.676667,7230
63.678333,7226
63.68,7223
63.681667,7220
63.683333,7214
63.685,7211
63.686667,7209
63.688333,7208
63.69,7208
63.691667,7208
63.693333,7207
63.695,7208
63.696667,7208
63.698333,7211
63.7,7208
63.701667,7206
63.703333,7205
63.705,7204
63.706667,7203
63.708333,7200
63.71,7201
63.711667,7202
63.713333,7201
63.715,7205
63.716667,7206
63.718333,7207
63.72,7209
63.721667,7208
63.723333,7206
63.725,7201
63.726667,7198
63.728333,7193
63.73,7190
63.731667,7190
63.733333,7190
63.735,7193
63.736667,7194
63.738333,7193
63.74,7192
63.741667,7190
63.743333,7189
63.745,7187
63.746667,7186
63.748333,7185
63.75,7188
63.751667,7191
63.753333,7193
63.755,7194
63.756667,7195
63.758333,7195
63.76,7195
63.761667,7193
63.763333,7193
63.765,7192
63.766667,7194
63.768333,7197
63.77,7198
63.771667,7198
63.773333,7197
63.775,7196
63.776667,7194
63.778333,7190
63.78,7187
63.781667,7182
63.783333,7180
63.785,7179
63.786667,7180
63.788333,7182
63.79,7182
63.791667,7182
63.793333,7181
63.795,7181
63.796667,7179
63.798333,7177
63.8,7176
63.801667,7177
63.803333,7179
63.805,7177
63.806667,7175
63.808333,7173
63.81,7172
63.811667,7169
63.813333,7166
63.815,7165
63.816667,7165
63.818333,7164
63.82,7167
63.821667,7167
63.823333,7168
63.825,7171
63.826667,7174
63.828333,7175
63.83,7177
63.831667,7175
63.833333,7173
63.835,7170
63.836667,7168
63.838333,7166
63.84,7164
63.841667,7164
63.843333,7164
63.845,7164
63.846667,7166
63.848333,7165
63.85,7166
63.851667,7168
63.853333,7167
63.855,7166
63.856667,7163
63.858333,7158
63.86,7155
63.861667,7153
63.863333,7153
63.865,7154
63.866667,7154
63.868333,7155
63.87,7154
63.871667,7153
63.873333,7147
63.875,7143
63.876667,7143
63.878333,7144
63.88,7146
63.881667,7147
63.883333,7147
63.885,7150
63.886667,7153
63.888333,7152
63.89,7149
63.891667,7146
63.893333,7145
63.895,7146
63.896667,7144
63.898333,7143
63.9,7143
63.901667,7144
63.903333,7145
63.905,7144
63.906667,7142
63.908333,7139
63.91,7139
63.911667,7140
63.913333,7139
63.915,7140
63.916667,7141
63.918333,7141
63.92,7137
63.921667,7136
63.923333,7134
63.925,7136
63.926667,7139
63.928333,7139
63.93,7139
63.931667,7142
63.933333,7143
63.935,7138
63.936667,7133
63.938333,7133
63.94,7135
63.941667,7140
63.943333,7143
63.945,7145
63.946667,7146
63.948333,7148
63.95,7147
63.951667,7140
63.953333,7135
63.955,7132
63.956667,7133
63.958333,7133
63.96,7131
63.961667,7132
63.963333,7130
63.965,7132
63.966667,7132
63.968333,7128
63.97,7124
63.971667,7123
63.973333,7125
63.975,7125
63.976667,7125
63.978333,7125
63.98,7125
63.981667,7125
63.983333,7124
63.985,7121
63.986667,7117
63.988333,7119
63.99,7119
63.991667,7121
63.993333,7123
63.995,7124
63.996667,7126
63.998333,7127
64,7129
64.001667,7131
64.003333,7133
64.005,7135
64.006667,7135
64.008333,7135
64.01,7130
64.011667,7127
64.013333,7122
64.015,7120
64.016667,7119
64.018333,7120
64.02,7121
64.021667,7121
64.023333,7122
64.025,7122
64.026667,7122
64.028333,7123
64.03,7123
64.031667,7127
64.033333,7130
64.035,7131
64.036667,7129
64.038333,7126
64.04,7125
64.041667,7124
64.043333,7120
64.045,7118
64.046667,7117
64.048333,7121
64.05,7126
64.051667,7129
64.053333,7130
64.055,7131
64.056667,7134
64.058333,7134
64.06,7134
64.061667,7134
64.063333,7131
64.065,7129
64.066667,7128
64.068333,7128
64.07,7127
64.071667,7127
64.073333,7131
64.075,7132
64.076667,7135
64.078333,7139
64.08,7140
64.081667,7140
64.083333,7140
64.085,7140
64.086667,7137
64.088333,7134
64.09,7132
64.091667,7129
64.093333,7130
64.095,7134
64.096667,7137
64.098333,7141
64.1,7142
64.101667,7144
64.103333,7144
64.105,7141
64.106667,7138
64.108333,7136
64.11,7138
64.111667,7140
64.113333,7142
64.115,7144
64.116667,7144
64.118333,7145
64.12,7145
64.121667,7146
64.123333,7145
64.125,7146
64.126667,7147
64.128333,7147
64.13,7148
64.131667,7150
64.133333,7150
64.135,7150
64.136667,7152
64.138333,7153
64.14,7150
64.141667,7148
64.143333,7148
64.145,7148
64.146667,7149
64.148333,7150
64.15,7151
64.151667,7152
64.153333,7152
64.155,7149
64.156667,7146
64.158333,7145
64.16,7146
64.161667,7146
64.163333,7146
64.165,7147
64.166667,7149
64.168333,7148
64.17,7146
64.171667,7145
64.173333,7143
64.175,7141
64.176667,7141
64.178333,7144
64.18,7142
64.181667,7143
64.183333,7143
64.185,7142
64.186667,7142
64.188333,7142
64.19,7138
64.191667,7137
64.193333,7137
64.195,7137
64.196667,7134
64.198333,7135
64.2,7135
64.201667,7134
64.203333,7137
64.205,7137
64.206667,7137
64.208333,7137
